,Symbol,2020Q1 Time,2020Q1 Date,2020Q1 Prev Date,2020Q1 Prev Open,2020Q1 Prev High,2020Q1 Prev Low,2020Q1 Prev Close,2020Q1 Earn Date,2020Q1 Earn Open,2020Q1 Earn High,2020Q1 Earn Low,2020Q1 Earn Close,2020Q1 Next Date,2020Q1 Next Open,2020Q1 Next High,2020Q1 Next Low,2020Q1 Next Close,2020Q1 Before Open %Change,2020Q1 After Close %Change
99,CMA,TAS,2020-01-21,2020-01-17,68.69000244140625,69.08999633789062,68.11000061035156,68.72000122070312,2020-01-21,66.1500015258789,66.87999725341797,65.31999969482422,66.30999755859375,2020-01-22,66.69000244140625,67.4000015258789,66.2300033569336,66.4000015258789,-3.74,0.57
100,CMCSA,TAS,2020-01-23,2020-01-22,47.5,47.70000076293945,47.27000045776367,47.439998626708984,2020-01-23,46.540000915527344,46.97999954223633,45.5099983215332,45.650001525878906,2020-01-24,44.900001525878906,45.060001373291016,44.209999084472656,44.59000015258789,-1.9,-1.64
101,CME,TAS,2020-02-12,2020-02-11,213.58999633789062,215.13999938964844,211.3000030517578,211.64999389648438,2020-02-12,208.10000610351562,210.0,204.00999450683594,207.63999938964844,2020-02-13,207.6999969482422,210.25,206.8699951171875,208.30999755859375,-1.68,0.03
102,CMG,TAS,2020-02-04,2020-02-03,868.0,880.0,866.6799926757812,867.3300170898438,2020-02-04,876.010009765625,890.1699829101562,873.6400146484375,884.8200073242188,2020-02-05,892.0,893.02001953125,851.3599853515625,854.010009765625,1.0,0.81
103,CMI,TAS,2020-02-04,2020-02-03,161.30999755859375,164.47000122070312,160.3300018310547,162.88999938964844,2020-02-04,167.0,168.63999938964844,160.83999633789062,161.0,2020-02-05,162.6999969482422,166.58999633789062,162.0399932861328,166.42999267578125,2.52,1.06
104,CMS,TAS,2020-01-30,2020-01-29,67.06999969482422,67.37999725341797,66.52999877929688,67.30999755859375,2020-01-30,67.45999908447266,68.08000183105469,67.06999969482422,68.06999969482422,2020-01-31,68.2699966430664,68.9800033569336,67.95999908447266,68.51000213623047,0.22,0.29
105,CNC,TAS,2020-02-04,2020-02-03,63.310001373291016,63.40999984741211,62.279998779296875,62.880001068115234,2020-02-04,61.81999969482422,64.0,60.5,61.970001220703125,2020-02-05,63.16999816894531,66.33999633789062,63.119998931884766,66.06999969482422,-1.69,1.94
106,CNP,TAS,2020-02-27,2020-02-26,24.5,24.75,24.040000915527344,24.079999923706055,2020-02-27,24.110000610351562,25.329999923706055,23.600000381469727,24.15999984741211,2020-02-28,23.739999771118164,23.790000915527344,22.479999542236328,23.020000457763672,0.12,-1.74
107,COF,TAS,2020-01-21,2020-01-17,103.0999984741211,104.47000122070312,103.01000213623047,104.12999725341797,2020-01-21,103.30000305175781,103.73999786376953,102.19000244140625,102.19000244140625,2020-01-22,105.0,107.58999633789062,104.55000305175781,106.76000213623047,-0.8,2.75
108,COG,TAS,2020-02-20,2020-02-19,15.279999732971191,15.65999984741211,15.199999809265137,15.600000381469727,2020-02-20,15.539999961853027,15.59000015258789,15.149999618530273,15.350000381469727,2020-02-21,14.800000190734863,15.15999984741211,14.420000076293945,14.890000343322754,-0.38,-3.58
109,COO,TAS,2020-03-05,2020-03-04,335.0899963378906,339.44000244140625,331.2900085449219,338.1400146484375,2020-03-05,329.8500061035156,335.2200012207031,321.4700012207031,325.2699890136719,2020-03-06,328.7200012207031,338.4200134277344,313.5400085449219,333.80999755859375,-2.45,1.06
110,COP,TAS,2020-02-04,2020-02-03,59.40999984741211,60.34000015258789,58.86000061035156,59.18000030517578,2020-02-04,58.93000030517578,59.81999969482422,56.43000030517578,56.4900016784668,2020-02-05,57.279998779296875,58.95000076293945,56.81999969482422,58.779998779296875,-0.42,1.4
111,COST,TAS,2020-03-05,2020-03-04,308.2900085449219,320.9700012207031,305.0199890136719,320.739990234375,2020-03-05,315.7699890136719,324.510009765625,313.20001220703125,315.760009765625,2020-03-06,312.1400146484375,317.489990234375,302.75,311.3399963378906,-1.55,-1.15
112,COTY,TAS,2020-02-05,2020-02-04,10.649999618530273,10.819999694824219,10.569999694824219,10.640000343322754,2020-02-05,11.699999809265137,13.010000228881836,11.640000343322754,12.180000305175781,2020-02-06,12.3100004196167,12.479999542236328,12.069999694824219,12.09000015258789,9.96,1.07
113,CPB,TAS,2020-03-04,2020-03-03,48.0,49.0099983215332,47.43000030517578,47.880001068115234,2020-03-04,50.0,52.83000183105469,49.779998779296875,52.720001220703125,2020-03-05,52.70000076293945,53.83000183105469,51.9900016784668,53.099998474121094,4.43,-0.04
114,CPRI,TAS,2020-02-05,2020-02-04,30.799999237060547,31.270000457763672,30.700000762939453,30.760000228881836,2020-02-05,33.209999084472656,34.41999816894531,32.790000915527344,33.310001373291016,2020-02-06,33.47999954223633,33.59000015258789,31.329999923706055,31.34000015258789,7.96,0.51
115,CPRT,TAS,2020-02-19,2020-02-18,103.0,104.36000061035156,102.30000305175781,102.41999816894531,2020-02-19,102.86000061035156,104.87999725341797,102.62000274658203,104.5,2020-02-20,97.0,100.4800033569336,90.69000244140625,97.30000305175781,0.43,-7.18
116,CRM,TAS,2020-02-25,2020-02-24,178.7899932861328,187.14999389648438,178.7899932861328,185.94000244140625,2020-02-25,188.47000122070312,189.97999572753906,179.42999267578125,181.27000427246094,2020-02-26,176.5399932861328,182.6699981689453,174.25,178.8699951171875,1.36,-2.61
117,CSCO,TAS,2020-02-12,2020-02-11,49.38999938964844,49.709999084472656,48.86000061035156,49.130001068115234,2020-02-12,49.43000030517578,50.279998779296875,49.400001525878906,49.93000030517578,2020-02-13,47.150001525878906,47.66999816894531,46.58000183105469,47.31999969482422,0.61,-5.57
118,CSX,TAS,2020-01-16,2020-01-15,74.51000213623047,75.58000183105469,74.37999725341797,74.98999786376953,2020-01-16,75.6500015258789,76.8499984741211,75.6500015258789,76.73999786376953,2020-01-17,75.5,77.19000244140625,75.19000244140625,76.4000015258789,0.88,-1.62
119,CTAS,TAS,2020-03-19,2020-03-18,173.57000732421875,182.38999938964844,163.19000244140625,177.97999572753906,2020-03-19,176.22999572753906,185.3699951171875,160.38999938964844,183.0,2020-03-20,180.1699981689453,189.4199981689453,167.35000610351562,175.08999633789062,-0.98,-1.55
120,CTL,TAS,2020-02-12,2020-02-11,14.899999618530273,14.9399995803833,14.680000305175781,14.930000305175781,2020-02-12,14.970000267028809,15.300000190734863,14.949999809265137,15.15999984741211,2020-02-13,14.489999771118164,14.5,13.430000305175781,13.880000114440918,0.27,-4.42
121,CTSH,TAS,2020-02-05,2020-02-04,63.349998474121094,63.900001525878906,63.0,63.43000030517578,2020-02-05,64.58999633789062,65.16999816894531,64.2300033569336,64.97000122070312,2020-02-06,67.05000305175781,71.4800033569336,66.97000122070312,71.41999816894531,1.83,3.2
122,CTVA,Multi,Multi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
123,CTXS,TAS,2020-01-22,2020-01-21,116.69999694824219,118.1500015258789,116.69999694824219,117.8499984741211,2020-01-22,118.0199966430664,119.62000274658203,118.0199966430664,119.16000366210938,2020-01-23,123.08999633789062,130.5500030517578,122.19999694824219,128.47999572753906,0.14,3.3
124,CVS,TAS,2020-02-12,2020-02-11,73.80999755859375,74.12999725341797,73.43000030517578,73.8499984741211,2020-02-12,74.68000030517578,75.25,72.63999938964844,73.75,2020-02-13,73.44999694824219,74.0999984741211,71.94000244140625,72.0,1.12,-0.41
125,CVX,TAS,2020-01-31,2020-01-30,109.80999755859375,111.58000183105469,109.05999755859375,111.4000015258789,2020-01-31,109.80999755859375,110.0,106.4000015258789,107.13999938964844,2020-02-03,106.94999694824219,107.25,105.4000015258789,106.27999877929688,-1.43,-0.18
126,CXO,TAS,2020-02-18,2020-02-14,78.8499984741211,79.2300033569336,76.80000305175781,77.93000030517578,2020-02-18,77.06999969482422,77.4800033569336,76.13999938964844,76.63999938964844,2020-02-19,79.37999725341797,82.9000015258789,78.08999633789062,82.44999694824219,-1.1,3.58
127,D,TAS,2020-02-11,2020-02-10,84.80999755859375,85.0,84.20999908447266,84.58999633789062,2020-02-11,85.25,86.22000122070312,84.86000061035156,85.22000122070312,2020-02-12,85.0,86.18000030517578,84.8499984741211,85.77999877929688,0.78,-0.26
128,DAL,TAS,2020-01-14,2020-01-13,59.029998779296875,59.70000076293945,59.029998779296875,59.4900016784668,2020-01-14,62.040000915527344,62.25,60.86000061035156,61.45000076293945,2020-01-15,61.540000915527344,61.939998626708984,61.029998779296875,61.619998931884766,4.29,0.15
129,DD,TAS,2020-01-30,2020-01-29,58.15999984741211,58.88999938964844,57.56999969482422,57.689998626708984,2020-01-30,55.2400016784668,55.310001373291016,51.720001220703125,52.720001220703125,2020-01-31,52.20000076293945,52.33000183105469,50.939998626708984,51.18000030517578,-4.25,-0.99
130,DE,TAS,2020-02-21,2020-02-20,164.75999450683594,166.75,164.5,165.8300018310547,2020-02-21,177.91000366210938,181.99000549316406,176.0,177.42999267578125,2020-02-24,172.50999450683594,176.36000061035156,171.5,171.86000061035156,7.28,-2.77
131,DFS,TAS,2020-01-23,2020-01-22,84.43000030517578,85.62999725341797,84.05999755859375,85.33999633789062,2020-01-23,84.94999694824219,85.86000061035156,84.2699966430664,85.8499984741211,2020-01-24,78.12000274658203,79.19000244140625,76.0,76.29000091552734,-0.46,-9.0
132,DG,TAS,2020-03-12,2020-03-11,163.08999633789062,165.72999572753906,156.69000244140625,157.6300048828125,2020-03-12,152.00999450683594,157.07000732421875,140.14999389648438,141.97000122070312,2020-03-13,148.7100067138672,148.99000549316406,138.49000549316406,145.80999755859375,-3.57,4.75
133,DGX,TAS,2020-01-30,2020-01-29,110.69999694824219,111.61000061035156,110.26000213623047,110.66999816894531,2020-01-30,112.7300033569336,112.88999938964844,109.55999755859375,112.0,2020-01-31,111.51000213623047,112.29000091552734,109.9000015258789,110.66999816894531,1.86,-0.44
134,DHI,TAS,2020-01-27,2020-01-24,59.08000183105469,59.86000061035156,58.029998779296875,58.5099983215332,2020-01-27,59.150001525878906,60.95000076293945,59.02000045776367,59.66999816894531,2020-01-28,60.279998779296875,61.77000045776367,60.22999954223633,61.380001068115234,1.09,1.02
135,DHR,TAS,2020-01-30,2020-01-29,164.57000732421875,166.17999267578125,163.36000061035156,165.22000122070312,2020-01-30,165.0,169.19000244140625,163.57000732421875,169.0500030517578,2020-01-31,167.24000549316406,167.3000030517578,160.33999633789062,160.8699951171875,-0.13,-1.07
136,DIS,Multi,Multi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
137,DISCA,TAS,2020-02-24,2020-02-21,29.809999465942383,29.889999389648438,29.1200008392334,29.209999084472656,2020-02-24,28.510000228881836,28.65999984741211,27.959999084472656,28.309999465942383,2020-02-25,28.34000015258789,28.5,27.040000915527344,27.420000076293945,-2.4,0.11
138,DISCK,TAS,2020-02-27,2020-02-26,26.520000457763672,26.540000915527344,25.350000381469727,25.420000076293945,2020-02-27,24.59000015258789,24.59000015258789,23.0,23.790000915527344,2020-02-28,23.290000915527344,25.110000610351562,23.110000610351562,25.100000381469727,-3.27,-2.1
139,DISH,TAS,2020-02-19,2020-02-18,39.88999938964844,41.560001373291016,39.81999969482422,41.290000915527344,2020-02-19,42.0,42.619998931884766,40.88999938964844,41.25,2020-02-20,41.7599983215332,41.849998474121094,40.83000183105469,41.0,1.72,1.24
140,DLR,TAS,2020-02-13,2020-02-12,125.36000061035156,127.88999938964844,125.29000091552734,127.05000305175781,2020-02-13,126.48999786376953,127.69999694824219,126.43000030517578,126.52999877929688,2020-02-14,125.91000366210938,131.8300018310547,125.19999694824219,131.5,-0.44,-0.49
141,DLTR,TAS,2020-03-04,2020-03-03,84.0999984741211,84.75,80.70999908447266,81.81999969482422,2020-03-04,81.22000122070312,82.48999786376953,78.06999969482422,78.91000366210938,2020-03-05,78.62999725341797,79.7300033569336,77.51000213623047,77.98999786376953,-0.73,-0.35
142,DOV,TAS,2020-01-30,2020-01-29,117.02999877929688,117.41999816894531,116.2300033569336,116.37999725341797,2020-01-30,116.69000244140625,120.19999694824219,116.5,118.91999816894531,2020-01-31,117.93000030517578,118.1500015258789,113.44999694824219,113.8499984741211,0.27,-0.83
143,DOW,Before Market Open,2020-01-29,2020-01-28,47.400001525878906,47.720001220703125,47.02000045776367,47.15999984741211,2020-01-29,48.97999954223633,49.95000076293945,48.599998474121094,49.66999816894531,2020-01-30,48.310001373291016,48.97999954223633,47.65999984741211,48.470001220703125,3.86,-2.74
144,DRE,TAS,2020-01-29,2020-01-28,36.0,36.31999969482422,35.900001525878906,36.220001220703125,2020-01-29,36.209999084472656,36.52000045776367,36.099998474121094,36.380001068115234,2020-01-30,36.189998626708984,36.90999984741211,36.189998626708984,36.72999954223633,-0.03,-0.52
145,DRI,TAS,2020-03-19,2020-03-18,37.16999816894531,39.06999969482422,26.149999618530273,34.15999984741211,2020-03-19,33.72999954223633,46.540000915527344,30.5,42.41999816894531,2020-03-20,45.5,45.81999969482422,37.060001373291016,39.0,-1.26,7.26
146,DTE,Before Market Open,2020-02-05,2020-02-04,133.6300048828125,134.30999755859375,133.10000610351562,133.10000610351562,2020-02-05,134.0,134.80999755859375,132.99000549316406,134.4499969482422,2020-02-06,134.91000366210938,135.50999450683594,133.92999267578125,134.2100067138672,0.68,0.34
147,DUK,TAS,2020-02-13,2020-02-12,96.9800033569336,98.23999786376953,96.93000030517578,97.91999816894531,2020-02-13,97.80999755859375,100.38999938964844,97.55999755859375,100.11000061035156,2020-02-14,100.16000366210938,101.7699966430664,100.08999633789062,101.27999877929688,-0.11,0.05
148,DVA,TAS,2020-02-10,2020-02-07,82.86000061035156,83.08000183105469,81.23999786376953,81.33999633789062,2020-02-10,81.36000061035156,82.7699966430664,80.86000061035156,82.75,2020-02-11,84.0,89.6500015258789,83.69000244140625,88.5,0.02,1.51
149,DVN,After Market Close,2020-02-18,2020-02-14,23.440000534057617,23.59000015258789,22.559999465942383,22.81999969482422,2020-02-18,22.5,22.559999465942383,22.010000228881836,22.15999984741211,2020-02-19,22.520000457763672,23.030000686645508,22.15999984741211,22.719999313354492,-1.4,1.62
150,DXC,TAS,2020-02-06,2020-02-05,33.63999938964844,34.95000076293945,33.400001525878906,34.5,2020-02-06,34.7400016784668,34.810001373291016,34.310001373291016,34.630001068115234,2020-02-07,35.5,35.75,32.470001220703125,32.70000076293945,0.7,2.51
151,EA,TAS,2020-01-30,2020-01-29,112.51000213623047,112.95999908447266,111.23999786376953,112.20999908447266,2020-01-30,111.43000030517578,111.88999938964844,110.30999755859375,111.63999938964844,2020-01-31,110.75,110.75,105.5,107.91999816894531,-0.7,-0.8
152,EBAY,TAS,2020-01-28,2020-01-27,34.790000915527344,35.7400016784668,34.75,35.47999954223633,2020-01-28,35.61000061035156,36.45000076293945,35.4900016784668,36.209999084472656,2020-01-29,35.060001373291016,35.529998779296875,34.349998474121094,34.58000183105469,0.37,-3.18
153,ECL,TAS,2020-02-18,2020-02-14,207.52000427246094,208.1300048828125,206.49000549316406,207.30999755859375,2020-02-18,207.17999267578125,209.6699981689453,204.7100067138672,207.67999267578125,2020-02-19,208.6199951171875,210.7100067138672,208.22000122070312,210.30999755859375,-0.06,0.45
154,ED,TAS,2020-02-20,2020-02-19,94.2699966430664,94.58000183105469,93.73999786376953,93.87999725341797,2020-02-20,93.87000274658203,94.6500015258789,93.62999725341797,94.58000183105469,2020-02-21,91.20999908447266,91.68000030517578,89.2699966430664,90.18000030517578,-0.01,-3.56
155,EFX,TAS,2020-02-12,2020-02-11,155.99000549316406,155.99000549316406,153.2100067138672,153.30999755859375,2020-02-12,153.22000122070312,154.9600067138672,151.6199951171875,154.52000427246094,2020-02-13,155.86000061035156,164.77000427246094,153.52000427246094,162.25999450683594,-0.06,0.87
156,EIX,TAS,2020-02-27,2020-02-26,75.05999755859375,75.8499984741211,74.26000213623047,74.30999755859375,2020-02-27,74.01000213623047,74.20999908447266,69.8499984741211,70.25,2020-02-28,68.58000183105469,68.94000244140625,65.26000213623047,67.19000244140625,-0.4,-2.38
157,EL,TAS,2020-02-06,2020-02-05,203.60000610351562,204.25,200.5500030517578,201.32000732421875,2020-02-06,210.97999572753906,213.4499969482422,205.11000061035156,211.52999877929688,2020-02-07,209.8699951171875,210.0,204.63999938964844,208.9600067138672,4.8,-0.78
158,EMN,TAS,2020-01-30,2020-01-29,70.51000213623047,71.63999938964844,70.45999908447266,70.83000183105469,2020-01-30,69.83000183105469,69.91999816894531,68.58000183105469,69.55000305175781,2020-01-31,69.69000244140625,73.16999816894531,69.63999938964844,71.2699966430664,-1.41,0.2
159,EMR,TAS,2020-02-04,2020-02-03,72.0999984741211,73.33999633789062,71.73999786376953,72.5999984741211,2020-02-04,74.54000091552734,74.76000213623047,72.97000122070312,73.23999786376953,2020-02-05,74.5999984741211,76.16000366210938,74.54000091552734,76.01000213623047,2.67,1.86
160,EOG,TAS,2020-02-27,2020-02-26,67.72000122070312,67.7699966430664,63.08000183105469,63.20000076293945,2020-02-27,60.59000015258789,63.560001373291016,58.849998474121094,60.0,2020-02-28,57.29999923706055,63.2599983215332,56.34000015258789,63.2599983215332,-4.13,-4.5
161,EQIX,TAS,2020-02-12,2020-02-11,613.0999755859375,619.75,611.010009765625,613.5700073242188,2020-02-12,616.22998046875,624.5800170898438,612.3300170898438,623.1400146484375,2020-02-13,615.0999755859375,636.4299926757812,611.989990234375,635.75,0.43,-1.29
162,EQR,TAS,2020-01-28,2020-01-27,82.44999694824219,83.01000213623047,82.12000274658203,82.33999633789062,2020-01-28,82.4800033569336,83.06999969482422,82.2300033569336,82.72000122070312,2020-01-29,86.19999694824219,87.52999877929688,81.20999908447266,82.2699966430664,0.17,4.21
163,ES,TAS,2020-02-19,2020-02-18,94.12999725341797,94.9000015258789,93.75,94.80999755859375,2020-02-19,94.83999633789062,94.93000030517578,94.30000305175781,94.30000305175781,2020-02-20,97.06999969482422,99.41999816894531,94.7699966430664,95.6500015258789,0.03,2.94
164,ESS,TAS,2020-01-29,2020-01-28,305.75,310.3599853515625,303.989990234375,308.4100036621094,2020-01-29,309.2300109863281,309.3999938964844,303.5,303.5,2020-01-30,304.42999267578125,314.67999267578125,303.9700012207031,312.1300048828125,0.27,0.31
165,ETFC,TAS,2020-01-23,2020-01-22,46.41999816894531,46.95000076293945,46.13999938964844,46.5,2020-01-23,46.02000045776367,46.25,45.16999816894531,46.06999969482422,2020-01-24,45.0099983215332,45.66999816894531,44.529998779296875,45.630001068115234,-1.03,-2.3
166,ETN,Multi,Multi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
167,ETR,TAS,2020-02-19,2020-02-18,134.7100067138672,135.4600067138672,133.85000610351562,134.77999877929688,2020-02-19,135.0,135.5500030517578,132.89999389648438,133.08999633789062,2020-02-20,133.02000427246094,133.0800018310547,130.83999633789062,131.4499969482422,0.16,-0.05
168,EVRG,Time Not Supplied,2020-03-02,2020-02-28,65.86000061035156,65.86000061035156,63.18000030517578,65.3499984741211,2020-03-02,66.80000305175781,69.8499984741211,65.8499984741211,69.38999938964844,2020-03-03,69.6500015258789,71.11000061035156,68.58000183105469,68.8499984741211,2.22,0.37
169,EW,TAS,2020-01-30,2020-01-29,233.0,236.07000732421875,232.47999572753906,232.72999572753906,2020-01-30,230.4199981689453,234.50999450683594,229.39999389648438,233.97000122070312,2020-01-31,242.4600067138672,242.97999572753906,215.16000366210938,219.86000061035156,-0.99,3.63
170,EXC,TAS,2020-02-11,2020-02-10,48.290000915527344,48.36000061035156,48.060001373291016,48.310001373291016,2020-02-11,48.310001373291016,49.470001220703125,48.310001373291016,49.34000015258789,2020-02-12,49.439998626708984,49.619998931884766,49.0099983215332,49.2599983215332,0.0,0.2
171,EXPD,TAS,2020-02-18,2020-02-14,74.2699966430664,74.62999725341797,73.04000091552734,73.38999938964844,2020-02-18,73.87999725341797,76.4800033569336,73.41000366210938,74.43000030517578,2020-02-19,74.0199966430664,76.56999969482422,74.01000213623047,76.18000030517578,0.67,-0.55
172,EXPE,TAS,2020-02-13,2020-02-12,109.81999969482422,111.06999969482422,109.5999984741211,110.97000122070312,2020-02-13,110.0,111.97000122070312,110.0,110.58999633789062,2020-02-14,124.05000305175781,124.73999786376953,120.0199966430664,122.80000305175781,-0.87,12.17
173,EXR,TAS,2020-02-18,2020-02-14,113.37000274658203,115.44999694824219,113.16999816894531,115.43000030517578,2020-02-18,115.62000274658203,115.80999755859375,114.77999877929688,115.4000015258789,2020-02-19,112.66999816894531,112.68000030517578,106.45999908447266,107.4800033569336,0.16,-2.37
174,F,TAS,2020-02-04,2020-02-03,8.850000381469727,9.140000343322754,8.850000381469727,8.979999542236328,2020-02-04,9.079999923706055,9.239999771118164,9.069999694824219,9.180000305175781,2020-02-05,8.40999984741211,8.479999542236328,8.260000228881836,8.3100004196167,1.11,-8.39
175,FANG,TAS,2020-02-18,2020-02-14,75.0,75.26000213623047,73.91999816894531,74.97000122070312,2020-02-18,74.51000213623047,75.56999969482422,73.87999725341797,74.55999755859375,2020-02-19,77.37000274658203,79.97000122070312,77.19999694824219,79.29000091552734,-0.61,3.77
176,FAST,TAS,2020-01-17,2020-01-16,36.900001525878906,37.34000015258789,36.79999923706055,37.310001373291016,2020-01-17,36.369998931884766,37.599998474121094,36.209999084472656,36.79999923706055,2020-01-21,36.43000030517578,36.63999938964844,35.45000076293945,35.83000183105469,-2.52,-1.01
177,FB,TAS,2020-01-29,2020-01-28,216.13999938964844,218.74000549316406,213.52000427246094,217.7899932861328,2020-01-29,221.44000244140625,224.1999969482422,218.4499969482422,223.22999572753906,2020-01-30,206.52999877929688,211.42999267578125,204.75,209.52999877929688,1.68,-7.48
178,FBHS,TAS,2020-01-29,2020-01-28,68.0,68.4000015258789,67.11000061035156,67.88999938964844,2020-01-29,68.26000213623047,68.87999725341797,67.08999633789062,67.26000213623047,2020-01-30,66.73999786376953,71.77999877929688,66.73999786376953,71.01000213623047,0.55,-0.77
179,FCX,TAS,2020-01-23,2020-01-22,12.369999885559082,12.449999809265137,12.119999885559082,12.319999694824219,2020-01-23,11.4399995803833,12.020000457763672,11.220000267028809,11.970000267028809,2020-01-24,11.869999885559082,11.90999984741211,11.649999618530273,11.84000015258789,-7.14,-0.84
180,FDX,TAS,2020-03-17,2020-03-16,92.0,99.87000274658203,90.48999786376953,90.48999786376953,2020-03-17,92.9000015258789,100.1500015258789,88.69000244140625,94.95999908447266,2020-03-18,90.38999938964844,100.69999694824219,89.80000305175781,99.68000030517578,2.66,-4.81
181,FE,TAS,2020-02-07,2020-02-06,51.529998779296875,51.63999938964844,51.22999954223633,51.25,2020-02-07,51.029998779296875,51.52000045776367,50.790000915527344,51.22999954223633,2020-02-10,51.25,51.41999816894531,50.880001068115234,51.36000061035156,-0.43,0.04
182,FFIV,TAS,2020-01-27,2020-01-24,134.41000366210938,136.0800018310547,134.10000610351562,135.82000732421875,2020-01-27,133.83999633789062,134.08999633789062,131.08999633789062,132.6999969482422,2020-01-28,125.04000091552734,131.30999755859375,124.52999877929688,126.0,-1.46,-5.77
183,FIS,TAS,2020-02-13,2020-02-12,149.14999389648438,149.5800018310547,147.4499969482422,147.9600067138672,2020-02-13,148.85000610351562,156.82000732421875,147.47999572753906,154.32000732421875,2020-02-14,154.35000610351562,158.2100067138672,153.8699951171875,157.44000244140625,0.6,0.02
184,FISV,TAS,2020-02-04,2020-02-03,119.95999908447266,122.08000183105469,119.51000213623047,121.94000244140625,2020-02-04,123.62000274658203,125.05000305175781,123.0,123.88999938964844,2020-02-05,122.63999938964844,124.23999786376953,119.66999816894531,121.66999816894531,1.38,-1.01
185,FITB,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
186,FLIR,TAS,2020-02-27,2020-02-26,54.459999084472656,55.7400016784668,54.09000015258789,54.09000015258789,2020-02-27,48.0,48.0,43.119998931884766,44.43000030517578,2020-02-28,43.0099983215332,44.08000183105469,41.0099983215332,42.470001220703125,-11.26,-3.2
187,FLS,TAS,2020-02-17,2020-02-14,47.0099983215332,47.08000183105469,45.630001068115234,46.40999984741211,2020-02-17,48.31999969482422,48.9900016784668,45.0099983215332,45.97999954223633,2020-02-18,48.31999969482422,48.9900016784668,45.0099983215332,45.97999954223633,4.12,5.09
188,FLT,TAS,2020-02-06,2020-02-05,326.4599914550781,327.4800109863281,323.54998779296875,326.8699951171875,2020-02-06,327.6600036621094,329.8500061035156,326.8599853515625,328.8500061035156,2020-02-07,310.010009765625,310.0400085449219,302.3699951171875,306.760009765625,0.24,-5.73
189,FMC,TAS,2020-02-05,2020-02-04,98.69999694824219,99.25,97.38999938964844,98.9800033569336,2020-02-05,99.83999633789062,102.0,99.38999938964844,101.81999969482422,2020-02-06,103.4800033569336,108.7699966430664,102.0999984741211,107.91999816894531,0.87,1.63
190,FOX,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
191,FOXA,Multi,Multi,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
192,FRC,TAS,2020-01-14,2020-01-13,114.44999694824219,115.5,113.58000183105469,115.44999694824219,2020-01-14,119.01000213623047,122.33999633789062,118.44999694824219,120.75,2020-01-15,118.0,118.43000030517578,116.63999938964844,117.37999725341797,3.08,-2.28
193,FRT,After Market Close,2020-02-10,2020-02-07,128.64999389648438,128.8699951171875,127.52999877929688,128.02000427246094,2020-02-10,128.72000122070312,129.1199951171875,127.0,127.97000122070312,2020-02-11,127.69000244140625,128.41000366210938,123.33999633789062,124.0,0.55,-0.22
194,FTI,TAS,2020-02-26,2020-02-25,16.059999465942383,16.059999465942383,15.100000381469727,15.270000457763672,2020-02-26,15.850000381469727,15.850000381469727,15.140000343322754,15.229999542236328,2020-02-27,15.199999809265137,16.170000076293945,15.15999984741211,15.300000190734863,3.8,-0.2
195,FTNT,TAS,2020-02-06,2020-02-05,121.05999755859375,121.4800033569336,118.83000183105469,119.77999877929688,2020-02-06,119.94000244140625,121.81999969482422,118.77999877929688,121.33000183105469,2020-02-07,118.01000213623047,119.94000244140625,112.62999725341797,117.11000061035156,0.13,-2.74
196,FTV,TAS,2020-02-06,2020-02-05,77.55000305175781,77.68000030517578,76.93499755859375,77.55999755859375,2020-02-06,77.76000213623047,78.02999877929688,76.87999725341797,77.83000183105469,2020-02-07,77.16000366210938,80.61000061035156,77.0999984741211,79.0199966430664,0.26,-0.86
197,GD,TAS,2020-01-29,2020-01-28,183.0800018310547,184.67999267578125,180.75999450683594,183.6300048828125,2020-01-29,183.9199981689453,184.4199981689453,179.61000061035156,183.47000122070312,2020-01-30,182.3000030517578,183.49000549316406,179.72000122070312,181.22999572753906,0.16,-0.64
198,GE,Before Market Open,2020-01-29,2020-01-28,11.520000457763672,11.819999694824219,11.470000267028809,11.729999542236328,2020-01-29,12.569999694824219,13.0,12.489999771118164,12.9399995803833,2020-01-30,12.890000343322754,12.989999771118164,12.5,12.729999542236328,7.16,-0.39
199,GILD,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
200,GIS,TAS,2020-03-18,2020-03-17,53.959999084472656,60.0,52.93000030517578,59.66999816894531,2020-03-18,57.650001525878906,59.959999084472656,54.060001373291016,57.75,2020-03-19,58.189998626708984,58.72999954223633,53.189998626708984,53.68000030517578,-3.39,0.76
